open_time,open,high,low,close,volume
2026-04-25 00:00:00,359.24,360.1,354.8,358.18,5339.151
2026-04-25 01:00:00,358.16,358.8,356.26,356.68,2900.849
2026-04-25 02:00:00,356.7,357.96,355.32,357.49,2300.589
2026-04-25 03:00:00,357.5,359.54,356.17,357.54,2320.071
2026-04-25 04:00:00,357.51,360.41,357.27,357.35,2057.198
2026-04-25 05:00:00,357.29,357.29,352.83,354.75,4712.775
2026-04-25 06:00:00,354.7,358.05,354.56,356.76,2431.378
2026-04-25 07:00:00,356.78,357.3,354.14,356.0,1780.574
2026-04-25 08:00:00,355.98,356.97,354.74,355.87,1108.009
2026-04-25 09:00:00,355.88,356.26,354.09,354.77,1163.157
2026-04-25 10:00:00,354.76,361.63,354.65,359.6,5361.526
2026-04-25 11:00:00,359.63,361.27,356.49,357.11,6679.126
2026-04-25 12:00:00,357.2,357.97,354.01,355.78,3199.616
2026-04-25 13:00:00,355.87,358.37,355.29,357.99,2287.353
2026-04-25 14:00:00,358.04,361.05,356.09,358.25,4634.638
2026-04-25 15:00:00,358.16,359.1,354.28,355.64,3497.625
2026-04-25 16:00:00,355.63,358.06,354.28,356.0,4623.729
2026-04-25 17:00:00,356.04,356.3,351.28,353.72,5732.465
2026-04-25 18:00:00,353.69,354.8,352.47,353.19,1721.238
2026-04-25 19:00:00,353.2,354.96,353.01,354.49,899.633
2026-04-25 20:00:00,354.45,357.94,353.87,357.83,2642.956
2026-04-25 21:00:00,357.83,360.97,357.68,358.91,4120.088
2026-04-25 22:00:00,358.86,360.3,357.98,359.2,1741.594
2026-04-25 23:00:00,359.26,359.54,357.67,358.88,1627.158
2026-04-26 00:00:00,358.87,359.07,355.06,356.95,2507.075
2026-04-26 01:00:00,356.93,357.78,355.57,355.95,1662.071
2026-04-26 02:00:00,355.95,357.66,355.17,355.87,903.286
2026-04-26 03:00:00,355.77,356.5,353.59,355.87,1733.812
2026-04-26 04:00:00,355.76,359.79,355.57,358.5,2980.425
2026-04-26 05:00:00,358.5,359.1,355.78,356.02,2483.884
2026-04-26 06:00:00,356.03,356.69,354.46,354.56,2443.444
2026-04-26 07:00:00,354.54,356.86,354.35,355.93,1470.437
2026-04-26 08:00:00,355.94,358.21,353.8,355.79,3404.285
2026-04-26 09:00:00,355.81,356.21,354.04,355.62,1593.145
2026-04-26 10:00:00,355.62,355.78,352.86,353.4,2311.524
2026-04-26 11:00:00,353.37,355.27,352.73,353.92,3100.351
2026-04-26 12:00:00,353.93,354.2,348.75,350.97,4670.085
2026-04-26 13:00:00,350.92,354.94,350.37,353.48,2403.688
2026-04-26 14:00:00,353.47,356.15,352.19,355.1,2728.67
2026-04-26 15:00:00,355.2,356.28,353.67,355.31,2442.594
2026-04-26 16:00:00,355.32,356.42,353.64,355.13,2095.354
2026-04-26 17:00:00,355.06,355.91,354.0,354.92,1475.128
2026-04-26 18:00:00,354.88,360.05,353.47,358.14,4166.554
